"","V1","V2","V3"
"664",0.00516492378323385,70.297,0
"665",0.00513939265553143,71.245,0
"666",0.00517129935925364,69.692,0
"667",0.142605910371959,32.195,0
"668",0.142695808564132,32.185,0
"669",0.142722991764175,32.038,0
"670",0.00803478956281289,33.899,0
"671",0.00764258004044371,34.57,0
"672",0.00731623324301212,34.803,0
"673",0.00738697921171894,34.69,0
"674",0.00725883920075887,35.301,0
"675",0.00727398625191389,34.952,0
"676",0.00790956635197493,34.081,0
"677",0.0079596846086164,33.989,0
"678",0.00776732052320361,34.309,0
"679",0.00567548609659851,58.145,0
"680",0.00576518247024971,57.667,0
"681",0.00559605263457785,63.645,0
"682",0.00561192458577642,62.903,0
"683",0.00563295275598574,58.681,0
"684",0.00602844613279652,41.416,0
"685",0.00825153061949802,33.91,0
"686",0.00776521197210778,34.745,0
"687",0.00865558744484196,33.455,0
"688",0.00565480675486574,63.883,0
"689",0.00635999946549559,40.253,0
"690",0.00743595772035344,34.804,0
"691",0.00996600190075758,33.184,0
"692",0.00614188385740788,42.938,0
"693",0.0062387575124131,42.016,0
"694",0.00629206676059768,41.591,0
"695",0.00620759680195682,42.198,0
"696",0.0263744388118827,32.411,0
"697",0.0263482907861365,32.414,0
"698",0.0263415032067468,32.462,0
"699",0.0060310397511637,48.437,0
"700",0.00534887511305515,67.42,0
"701",0.142207482155211,32.334,0
"702",0.111911109618154,32.374,0
"703",0.0273261061876225,32.391,0
"704",0.00525104909422525,69.418,0
"705",0.00647903708490682,38.328,0
"706",0.0258367684948202,32.632,0
"707",0.0096921068811272,33.373,0
"708",0.013912566438059,32.658,0
"709",0.0109743833304596,33.104,0
"710",0.0119386447509257,32.72,0
"711",0.0130459376356445,32.714,0
"712",0.0134562983547507,32.697,0
"713",0.0115051882424402,32.772,0
"714",0.0114766321284064,32.787,0
"715",0.00968888914522192,33.386,0
"716",0.009323066654781,33.414,0
"717",0.00688135743883145,37.33,0
"718",0.00715988508291732,37.06,0
"719",0.00591909238533594,52.915,0
"720",0.00591523111507086,56.251,0
"721",0.0253855130626155,32.644,0
"722",0.0247420554283903,32.649,0
"723",0.00636365332987343,40.175,0
"724",0.00836970141214866,33.748,0
"725",0.00844821182364552,33.477,0
"726",0.0113117767353569,32.803,0
"727",0.00953774542221586,33.396,0
"728",0.0063741444359392,39.338,0
"729",0.140932815191937,32.337,0
"730",0.0058561923093553,59.15,0
"731",0.14347771600709,32.051,0
"732",0.00607183925638599,45.346,0
"733",0.142717245529123,32.191,0
"734",0.00612933796648374,44.899,0
"735",0.142680709719463,32.277,0
"736",0.00566745265527513,60.566,0
"737",0.00564011530086317,66.255,0
"738",0.00573314369387845,59.557,0
"739",0.00582858068387471,59.247,0
"740",0.14291610298144,32.119,0
"741",0.00728310777217855,36.927,0
"742",0.143175032506558,32.081,0
"743",0.00777337284762991,34.557,0
"744",0.00815319412170479,33.916,0
"745",0.14282602056827,32.124,0
"746",0.00798620362361879,34.026,0
"747",0.00742475965239475,34.892,0
"748",0.00728971404521683,36.35,0
"749",0.00732049853975725,35.654,0
"750",0.00783722378935092,34.44,0
"751",0.00488003533396697,73.233,0
"752",0.00476993923615665,77.962,0
"753",0.00482982828941769,76.317,0
"754",0.00971803071773913,33.277,0
"755",0.00668997841368657,37.474,0
"756",0.143749948821777,32.011,0
"757",0.012023785111025,32.72,0
"758",0.0268209831370551,32.463,0
"759",0.0255829558067475,32.674,0
"760",0.0113408254654258,33.171,0
"761",0.00816154739387132,33.948,0
"762",0.00564526753584405,67.773,0
"763",0.00682988403927232,37.965,0
"764",0.0052910707650341,72.199,0
"765",0.00629348734909463,42.648,0
"766",0.0260563627577434,32.641,0
"767",0.00937306043701691,33.42,0
"768",0.00743989142111778,35.524,0
"769",0.141402149945728,32.347,0
"770",0.141259103163244,32.353,0
"771",0.00646886525555812,39.859,0
"772",0.00637678893524618,39.912,0
"773",0.00639276006089906,39.902,0
"774",0.0114135721471789,32.827,0
"775",0.140626972580175,32.396,0
"776",0.00656756323741492,38.798,0
"777",0.141217767660645,32.386,0
"778",0.0054883734441491,68.138,0
"779",0.00630088949931606,41.891,0
"780",0.00620617693271797,43.04,0
"781",0.00618886316814615,45.195,0
"782",0.0274223069113103,32.443,0
